what,kind,bundleId,bundleVersion,description,time
started,bundle,edu.buffalo.cse.green.relationship.generalization,3.5.0,"edu.buffalo.cse.green.relationship.generalization",1470659434461
started,bundle,edu.buffalo.cse.green.relationship.realization,3.5.0,"edu.buffalo.cse.green.relationship.realization",1470659434511
started,bundle,edu.buffalo.cse.green,3.5.0,"edu.buffalo.cse.green",1470659434621
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1470659434730
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1470659434916
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1470659435068
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1470659437254
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1470659437403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659438828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1470659438841
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470659439595
activated,view,EBoxPlugin,1.1.0.201501280346,"com.amphisoft.ebox.eclipse.plugin.views.EboxView",1470659441505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659443109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659446130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659446420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659447578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659448444
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659450178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659452834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659458207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659459954
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659461351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659463816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659464913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659469504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659471319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659474884
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659476224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659486820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659490922
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470659516122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1470659525198
activated,view,EBoxPlugin,1.1.0.201501280346,"com.amphisoft.ebox.eclipse.plugin.views.EboxView",1470659535782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659538003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659539467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659539753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659540698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659541446
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659543685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659546137
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659549149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659554595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659556590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470659791349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714129901
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1470714136657
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470714138738
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470714143644
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470714143644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714427792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714432015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714432669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714456048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714477775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714480120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714481899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714558913
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470714560675
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470714647250
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470714652441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714801219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714817235
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714826455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470714835027
activated,view,code.google.restclient.tool,1.0.2,"code.google.restclient.eclipse.views.LaunchView",1470714841083
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470714849282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715003773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715005551
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470715013495
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470715014062
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470715016650
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470715022874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715225992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715531724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715532887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715819988
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1470715822393
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470715827649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715832842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715834156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1470715837044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715840988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715844481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715846851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715855798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470715861431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470716231480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470716232079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470731554121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470731554161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470731555090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470731555400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470731557452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470731559144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734326850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734327719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734332040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734335571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734456777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734460034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734462957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734481039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734481224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734481727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734481909
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1470734497008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734499096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734504927
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1470734562775
stopped,bundle,Java5Migration,1.0.0,"Java5Migration",1470734625204
stopped,bundle,LapsePlus,2.8.1,"LapsePlus",1470734625588
stopped,bundle,MigrationTool,1.0.0.200911201404,"MigrationTool",1470734626152
stopped,bundle,Other_Tools,1.0.0.200911201403,"Other_Tools",1470734626408
stopped,bundle,QualityTools,1.0.0.200911201403,"QualityTools",1470734626642
stopped,bundle,Server_Support,1.0.0.200911201402,"Server_Support",1470734627007
stopped,bundle,Testing,1.0.0.200911201402,"Testing",1470734627217
stopped,bundle,UML,1.0.0.200911201402,"UML",1470734627500
stopped,bundle,code.google.restclient.tool,1.0.2,"code.google.restclient.tool",1470734627500
stopped,bundle,com.cognizant.gto.jcoe.checkinpolicies,1.1,"com.cognizant.gto.jcoe.checkinpolicies",1470734627802
stopped,bundle,com.cognizant.gto.jcoe.cap,3.1.0,"com.cognizant.gto.jcoe.cap",1470734628220
stopped,bundle,com.cognizant.jcoe.sde.cheatsheets.NewPlugins,1.0.0.qualifier,"com.cognizant.jcoe.sde.cheatsheets.NewPlugins",1470734628727
stopped,bundle,com.cognizant.jcoe.sde.testgen,2.0.0,"com.cognizant.jcoe.sde.testgen",1470734629261
stopped,bundle,com.cognizant.nexgen.web.ui,2.1.1,"com.cognizant.nexgen.web.ui",1470734629565
stopped,bundle,com.cognizant.nexgen.web.core,2.1.1,"com.cognizant.nexgen.web.core",1470734629822
stopped,bundle,com.cognizant.sdeusage.eclipse,2.0,"com.cognizant.sdeusage.eclipse",1470734629822
stopped,bundle,com.cognizant.stan.eclipse,1.0.0,"com.cognizant.stan.eclipse",1470734630250
stopped,bundle,com.collabnet.subversion.merge,2.2.3,"com.collabnet.subversion.merge",1470734630251
stopped,bundle,com.github.eclipsecolortheme,0.11.0.201104281646,"com.github.eclipsecolortheme",1470734630391
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1470734630786
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1470734631185
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1470734631822
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1470734632580
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1470734633571
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1470740684683
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1470740684684
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1470740684686
started,bundle,code.google.restclient.tool,1.0.2,"code.google.restclient.tool",1470740684687
started,bundle,com.cognizant.sdeusage.eclipse,2.0,"com.cognizant.sdeusage.eclipse",1470740684688
started,bundle,com.collabnet.subversion.merge,2.2.3,"com.collabnet.subversion.merge",1470740684688
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1470740684690
started,bundle,edu.hawaii.ics.csdl.jupiter,3.6.0,"edu.hawaii.ics.csdl.jupiter",1470740684690
started,bundle,net.sf.eclipsecs.core,5.3.0.201012121300,"net.sf.eclipsecs.core",1470740684691
started,bundle,net.sf.eclipsecs.ui,5.3.0.201012121300,"net.sf.eclipsecs.ui",1470740684789
started,bundle,org.dcarew.hudson,1.2.6,"org.dcarew.hudson",1470740684790
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1470740684791
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1470740684791
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1470740684792
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1470740684794
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1470740684795
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1470740684795
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1470740684797
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1470740684797
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1470740684800
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1470740684801
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1470740684801
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1470740684802
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1470740684803
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1470740684804
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1470740684805
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1470740684805
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1470740684806
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1470740684807
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1470740684808
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1470740684809
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1470740684810
